record_id,date,year,month,province,region,energy_type,installed_capacity_mw,generation_gwh,utilization_hours,average_temperature_c,precipitation_mm,wind_speed_m_s,solar_radiation_kwh_m2,grid_connection_rate_pct,investment_million_cny,policy_support_level
RE01222,2024-08-01,2024,8,广东,华南,光伏,27319.05,3046.8,117.58,29.75,160.31,3.46,155.41,94.77,1609.3,高
RE01240,2024-09-01,2024,9,广东,华南,光伏,28024.48,2909.13,110.23,30.31,158.35,3.87,132.37,94.61,1581.79,高
RE01258,2024-10-01,2024,10,广东,华南,光伏,28420.0,2950.06,104.47,22.27,141.78,3.41,109.72,95.79,1664.72,高
RE01276,2024-11-01,2024,11,广东,华南,光伏,29375.94,2833.51,98.5,15.65,104.15,3.86,80.13,93.69,1489.86,高
RE01294,2024-12-01,2024,12,广东,华南,光伏,29338.22,2704.49,99.84,11.97,74.47,3.79,88.67,93.63,1372.48,高
RE01312,2025-01-01,2025,1,广东,华南,光伏,29873.05,3271.77,114.4,12.78,43.75,4.81,93.37,95.91,1406.32,高
RE01330,2025-02-01,2025,2,广东,华南,光伏,28809.75,3360.74,124.2,14.46,54.58,5.02,114.35,96.87,2048.54,高
RE01348,2025-03-01,2025,3,广东,华南,光伏,30306.02,3754.51,130.67,18.98,50.18,4.78,120.6,95.8,1422.95,高
RE01366,2025-04-01,2025,4,广东,华南,光伏,31823.77,4015.09,131.9,24.76,83.5,5.0,146.53,95.77,1633.27,高
RE01384,2025-05-01,2025,5,广东,华南,光伏,31353.74,4873.25,159.8,31.47,97.87,5.19,175.41,95.49,1644.44,高
RE01402,2025-06-01,2025,6,广东,华南,光伏,31882.18,4423.02,142.82,33.17,133.55,4.84,170.72,95.91,1755.79,高
RE01420,2025-07-01,2025,7,广东,华南,光伏,32496.09,4098.78,133.13,33.84,166.55,2.01,163.21,96.98,1587.15,高
RE01438,2025-08-01,2025,8,广东,华南,光伏,32992.17,3888.21,123.95,32.23,149.15,3.08,147.68,94.62,1570.85,高
RE01456,2025-09-01,2025,9,广东,华南,光伏,33214.73,3844.97,120.29,31.1,132.18,2.84,132.38,96.72,1516.1,高
RE01474,2025-10-01,2025,10,广东,华南,光伏,33071.45,3526.16,109.69,24.02,124.52,3.63,113.52,96.97,1635.25,高
RE01492,2025-11-01,2025,11,广东,华南,光伏,34455.96,3817.48,112.27,17.57,106.5,4.72,95.66,96.13,1490.28,高
RE01510,2025-12-01,2025,12,广东,华南,光伏,35852.59,3359.65,96.05,14.84,90.15,4.72,79.57,96.49,2115.09,高
RE00018,2019-01-01,2019,1,广东,华南,水电,14922.71,1499.09,116.18,11.71,39.14,5.4,83.8,87.99,349.59,低
RE00036,2019-02-01,2019,2,广东,华南,水电,14083.73,1352.14,106.91,11.33,48.67,5.09,102.58,88.41,272.42,低
RE00054,2019-03-01,2019,3,广东,华南,水电,14799.34,1586.98,117.23,17.2,37.5,5.29,113.1,91.89,442.85,低
RE00072,2019-04-01,2019,4,广东,华南,水电,14431.63,1818.52,136.9,23.27,47.47,5.89,140.52,90.59,374.48,低
RE00090,2019-05-01,2019,5,广东,华南,水电,14952.57,2216.95,165.53,28.89,93.99,4.23,156.13,88.21,307.87,低
RE00108,2019-06-01,2019,6,广东,华南,水电,14529.09,2519.51,190.15,31.87,119.85,3.96,179.31,89.18,281.67,低
RE00126,2019-07-01,2019,7,广东,华南,水电,14491.28,2658.12,201.35,34.81,122.55,3.32,148.71,91.89,311.41,低
RE00144,2019-08-01,2019,8,广东,华南,水电,14949.3,3214.54,233.49,32.01,160.49,2.82,152.2,92.17,359.5,低
RE00162,2019-09-01,2019,9,广东,华南,水电,14803.71,2602.13,199.16,26.3,131.74,2.98,121.37,88.55,283.18,低
RE00180,2019-10-01,2019,10,广东,华南,水电,15080.7,3174.63,224.55,22.63,140.54,4.55,94.75,91.39,389.96,低
RE00198,2019-11-01,2019,11,广东,华南,水电,14771.21,2148.95,161.68,17.21,93.32,4.81,82.98,89.48,303.34,低
RE00216,2019-12-01,2019,12,广东,华南,水电,15329.24,2056.33,151.12,14.4,77.05,4.56,88.73,88.19,311.4,低
RE00234,2020-01-01,2020,1,广东,华南,水电,14951.05,1556.19,116.65,9.0,32.54,4.9,94.95,89.21,329.86,低
RE00252,2020-02-01,2020,2,广东,华南,水电,15294.28,2340.48,162.82,14.39,82.28,5.34,120.29,93.05,344.39,低
RE00270,2020-03-01,2020,3,广东,华南,水电,15079.42,1626.97,119.81,18.54,52.28,4.52,113.32,90.78,360.88,低
RE00288,2020-04-01,2020,4,广东,华南,水电,15144.29,1936.91,141.82,23.05,72.94,4.73,151.93,90.2,385.56,低
RE00306,2020-05-01,2020,5,广东,华南,水电,15415.82,2563.97,180.7,27.78,114.8,3.42,179.0,90.45,378.71,低
RE00324,2020-06-01,2020,6,广东,华南,水电,15300.5,2403.92,175.08,29.67,121.02,3.17,166.15,91.2,337.27,低
RE00342,2020-07-01,2020,7,广东,华南,水电,15295.64,3361.76,237.03,32.77,188.89,4.36,162.6,92.59,355.13,低
RE00360,2020-08-01,2020,8,广东,华南,水电,15202.99,3301.11,235.13,33.68,173.27999999999997,3.24,143.51,92.04,353.9,低
RE00378,2020-09-01,2020,9,广东,华南,水电,15432.15,3340.88,245.45,26.98,157.67,4.09,111.95,91.38,344.88,低
RE00396,2020-10-01,2020,10,广东,华南,水电,15010.67,2775.14,205.65,24.11,128.91,3.98,106.69,90.72,404.96,低
RE00414,2020-11-01,2020,11,广东,华南,水电,15193.75,2624.93,186.39,19.59,111.83,4.18,93.6,89.69,394.98,低
RE00432,2020-12-01,2020,12,广东,华南,水电,15672.36,1833.91,124.62,14.75,57.52,4.91,83.33,91.16,335.83,低
RE00450,2021-01-01,2021,1,广东,华南,水电,15315.86,1694.79,118.98,9.13,58.85,5.1,67.08,93.09,433.39,低
RE00468,2021-02-01,2021,2,广东,华南,水电,16076.44,1762.45,116.43,12.22,65.08,5.21,85.33,94.5,435.18,低
RE00486,2021-03-01,2021,3,广东,华南,水电,15871.8,1494.01,103.8,20.21,60.02,4.97,130.89,90.49,379.42,低
RE00504,2021-04-01,2021,4,广东,华南,水电,15975.06,2397.83,168.94,24.25,92.91,4.98,154.57,90.61,387.06,低
RE00522,2021-05-01,2021,5,广东,华南,水电,15699.44,2589.44,174.15,28.0,94.28,5.11,151.49,92.84,386.67,低
RE00540,2021-06-01,2021,6,广东,华南,水电,15662.43,3049.57,213.33,34.97,144.66,4.41,177.11,90.93,389.82,低
RE00558,2021-07-01,2021,7,广东,华南,水电,15855.9,2769.63,186.07,35.01,145.78,2.06,179.57,93.32,428.38,低
RE00576,2021-08-01,2021,8,广东,华南,水电,15768.95,2877.98,192.58,32.86,149.38,3.35,141.37,94.11,344.23,低
RE00594,2021-09-01,2021,9,广东,华南,水电,16002.7,3896.35,258.67,27.07,157.06,3.94,113.15,91.84,347.29,低
RE00612,2021-10-01,2021,10,广东,华南,水电,15858.85,3369.15,233.95,22.44,134.35,3.7,105.52,90.92,415.88,低
RE00630,2021-11-01,2021,11,广东,华南,水电,16079.01,2183.14,149.34,16.42,101.21,4.75,74.0,90.79,490.99,低
RE00648,2021-12-01,2021,12,广东,华南,水电,15689.95,2514.08,172.84,15.51,65.31,4.61,102.42,92.67,339.41,低
RE00666,2022-01-01,2022,1,广东,华南,水电,16226.88,2682.5,176.74,13.44,81.81,4.47,87.33,93.21,384.74,中
RE00684,2022-02-01,2022,2,广东,华南,水电,15920.37,2020.4,137.51,12.08,57.79,5.92,95.42,94.59,374.03,中
RE00702,2022-03-01,2022,3,广东,华南,水电,16537.27,1785.25,113.61,21.23,47.11,4.9,126.54,95.55,459.9,中
RE00720,2022-04-01,2022,4,广东,华南,水电,15808.2,2474.05,166.54,24.19,72.88,5.68,144.56,94.48,393.36,中
RE00738,2022-05-01,2022,5,广东,华南,水电,16389.12,2596.73,167.44,27.86,102.2,4.21,156.92,93.26,547.2,中
RE00756,2022-06-01,2022,6,广东,华南,水电,16375.37,3152.6,201.85,33.38,143.22,3.95,185.91,96.22,444.81,中
RE00774,2022-07-01,2022,7,广东,华南,水电,16331.05,3313.46,219.9,33.46,149.35,3.12,177.86,92.9,359.27,中
RE00792,2022-08-01,2022,8,广东,华南,水电,16756.08,3676.53,241.39,33.69,176.54,3.18,157.83,92.8,436.44,中
RE00810,2022-09-01,2022,9,广东,华南,水电,16273.64,3867.0,252.11,25.77,170.41,3.89,123.42,93.59,480.95,中
RE00828,2022-10-01,2022,10,广东,华南,水电,16424.99,3060.58,201.19,22.79,133.78,4.11,95.33,93.06,554.13,中
RE00846,2022-11-01,2022,11,广东,华南,水电,16642.94,2629.45,166.85,18.55,119.01,4.71,93.44,94.67,396.54,中
RE00864,2022-12-01,2022,12,广东,华南,水电,16648.88,2352.07,148.63,13.38,78.69,4.25,72.75,94.03,481.23,中
RE00882,2023-01-01,2023,1,广东,华南,水电,17395.76,2253.01,140.03,13.2,62.97,4.87,84.02,94.66,478.28,中
RE00900,2023-02-01,2023,2,广东,华南,水电,16582.49,1938.31,126.43,13.21,47.91,3.97,91.45,93.47,348.36,中
RE00918,2023-03-01,2023,3,广东,华南,水电,16598.21,1691.01,108.32,18.69,33.99,5.25,110.54,93.34,338.66,中
RE00936,2023-04-01,2023,4,广东,华南,水电,16642.9,2654.76,161.8,23.36,89.55,4.37,147.59,97.85,391.52,中
RE00954,2023-05-01,2023,5,广东,华南,水电,16562.59,2933.58,188.16,30.1,107.16,5.19,155.06,95.71,353.87,中
RE00972,2023-06-01,2023,6,广东,华南,水电,17027.85,3192.57,199.6,33.9,142.54,3.9,149.43,96.32,464.79,中
RE00990,2023-07-01,2023,7,广东,华南,水电,16471.23,3326.43,214.07,35.41,126.55,3.69,168.37,93.26,432.6,中
RE01008,2023-08-01,2023,8,广东,华南,水电,17072.46,3600.27,220.13,31.43,143.68,3.11,128.05,95.66,380.54,中
RE01026,2023-09-01,2023,9,广东,华南,水电,17159.29,3444.58,210.0,27.57,152.0,3.72,115.21,94.87,544.36,中
RE01044,2023-10-01,2023,10,广东,华南,水电,16511.03,3528.79,226.57,22.1,131.01,3.23,93.21,93.39,416.61,中
RE01062,2023-11-01,2023,11,广东,华南,水电,17132.46,2712.77,161.98,19.48,79.13,4.14,85.09,95.72,463.49,中
RE01080,2023-12-01,2023,12,广东,华南,水电,17243.41,2324.44,143.82,11.98,62.82,2.56,87.52,92.92,304.67,中
RE01098,2024-01-01,2024,1,广东,华南,水电,17350.93,2389.79,144.71,10.71,47.39,4.81,80.78,96.1,434.89,中
RE01116,2024-02-01,2024,2,广东,华南,水电,17520.41,2131.11,129.96,16.98,48.57,5.06,104.33,94.73,379.82,中
RE01134,2024-03-01,2024,3,广东,华南,水电,16730.52,1614.03,98.71,15.81,50.71,5.48,120.61,96.23,398.44,中
RE01152,2024-04-01,2024,4,广东,华南,水电,17741.9,2676.71,160.29,22.46,89.07,5.24,167.37,93.92,435.35,中
RE01170,2024-05-01,2024,5,广东,华南,水电,17375.63,3211.45,194.86,28.6,113.96,3.4,176.58,96.13,359.34,中
RE01188,2024-06-01,2024,6,广东,华南,水电,17704.03,3054.02,186.33,35.88,125.67,3.59,191.77,94.22,373.69,中
RE01206,2024-07-01,2024,7,广东,华南,水电,17405.66,3834.44,221.97,34.27,158.43,2.4,169.79,96.5,497.89,中
RE01224,2024-08-01,2024,8,广东,华南,水电,17703.2,4167.59,240.72,31.51,164.71,2.59,139.59,97.83,454.0,中
RE01242,2024-09-01,2024,9,广东,华南,水电,16765.53,2780.74,172.98,27.89,116.87,3.99,141.84,96.56,431.01,中
RE01260,2024-10-01,2024,10,广东,华南,水电,17605.95,3238.36,200.82,23.1,130.92,3.53,104.49,95.7,515.77,中
RE01278,2024-11-01,2024,11,广东,华南,水电,17727.43,2894.57,169.23,16.05,98.09,3.74,82.88,95.38,458.32,中
RE01296,2024-12-01,2024,12,广东,华南,水电,18130.5,2787.03,159.95,13.8,90.51,5.56,104.34,94.65,426.79,中
RE01314,2025-01-01,2025,1,广东,华南,水电,18116.49,2684.9,148.75,13.62,75.34,5.12,88.85,96.88,401.94,中
RE01332,2025-02-01,2025,2,广东,华南,水电,17940.43,2351.75,129.97,11.28,41.73,6.45,111.7,99.09,573.85,中
RE01350,2025-03-01,2025,3,广东,华南,水电,17563.27,2366.36,138.2,18.08,55.24,5.22,125.78,97.45,477.36,中
RE01368,2025-04-01,2025,4,广东,华南,水电,18030.45,2890.92,162.85,22.06,91.83,5.81,139.16,97.95,561.05,中
RE01386,2025-05-01,2025,5,广东,华南,水电,18419.24,2560.54,147.01,28.47,75.08,3.8,168.08,96.12,481.76,中
RE01404,2025-06-01,2025,6,广东,华南,水电,17765.07,3619.61,208.19,33.66,134.4,3.57,159.81,97.2,430.62,中
RE01422,2025-07-01,2025,7,广东,华南,水电,18092.0,3740.38,209.94,33.43,147.52,3.44,169.55,97.74,439.28,中
RE01440,2025-08-01,2025,8,广东,华南,水电,18423.86,3733.2,209.9,31.89,131.58,2.92,134.75,95.05,416.34,中
RE01458,2025-09-01,2025,9,广东,华南,水电,17978.25,4052.83,237.32,27.02,163.71,3.62,135.54,94.89,499.19,中
RE01476,2025-10-01,2025,10,广东,华南,水电,18317.23,3698.55,212.94,23.14,139.44,3.47,90.26,96.6,442.78,中
RE01494,2025-11-01,2025,11,广东,华南,水电,18377.31,3218.95,178.44,15.93,106.99,4.65,84.89,96.99,489.39,中
RE01512,2025-12-01,2025,12,广东,华南,水电,18400.27,2852.82,165.29,13.16,71.98,3.82,77.99,96.54,462.28,中
RE00017,2019-01-01,2019,1,广东,华南,风电,4867.94,783.23,177.98,12.56,56.5,5.32,95.52,91.36,226.35,低
RE00035,2019-02-01,2019,2,广东,华南,风电,5271.66,800.92,177.38,17.14,54.48,4.28,114.15,87.86,268.14,低
RE00053,2019-03-01,2019,3,广东,华南,风电,5145.11,884.53,193.39,16.74,47.27,5.46,118.9,88.97,282.1,低
RE00071,2019-04-01,2019,4,广东,华南,风电,5319.46,760.75,162.98,25.31,83.68,4.96,122.3,86.5,320.72,低
RE00089,2019-05-01,2019,5,广东,华南,风电,5196.82,603.74,132.74,27.31,79.87,4.12,169.56,87.75,322.83,低
RE00107,2019-06-01,2019,6,广东,华南,风电,5411.35,669.2,140.03,33.53,143.86,3.99,183.04,87.74,224.73,低
RE00125,2019-07-01,2019,7,广东,华南,风电,5553.64,629.84,130.38,34.37,157.08,3.87,148.56,86.73,292.63,低
RE00143,2019-08-01,2019,8,广东,华南,风电,5746.49,606.2,119.8,32.72,146.98,3.45,138.07,89.08,308.44,低
RE00161,2019-09-01,2019,9,广东,华南,风电,5711.81,556.57,108.62,27.23,142.03,3.41,105.99,89.17,268.49,低
RE00179,2019-10-01,2019,10,广东,华南,风电,5706.92,736.01,139.37,22.22,129.67,3.95,84.29,89.41,252.16,低
RE00197,2019-11-01,2019,11,广东,华南,风电,5690.7,679.3,137.27,18.02,108.74,4.51,80.84,88.29,264.91,低
RE00215,2019-12-01,2019,12,广东,华南,风电,5897.24,839.86,154.71,12.47,82.92,4.64,69.71,89.77,337.19,低
RE00233,2020-01-01,2020,1,广东,华南,风电,5716.03,888.97,173.38,11.22,26.04,4.52,89.89,89.58,304.23,中
RE00251,2020-02-01,2020,2,广东,华南,风电,5823.6,1014.3,191.08,9.78,45.0,5.18,111.71,90.46,229.07,中
RE00269,2020-03-01,2020,3,广东,华南,风电,5776.12,865.63,162.43,16.57,45.45,4.89,128.57,91.23,265.54,中
RE00287,2020-04-01,2020,4,广东,华南,风电,6011.93,984.53,180.63,19.73,88.73,5.15,142.81,90.74,298.49,中
RE00305,2020-05-01,2020,5,广东,华南,风电,6218.43,760.78,138.62,27.12,110.59,3.81,164.6,89.67,307.01,中
RE00323,2020-06-01,2020,6,广东,华南,风电,6158.95,776.72,137.98,33.74,148.56,4.27,173.81,92.13,259.57,中
RE00341,2020-07-01,2020,7,广东,华南,风电,6070.82,802.33,147.74,32.13,151.13,3.84,159.06,91.24,336.51,中
RE00359,2020-08-01,2020,8,广东,华南,风电,6117.65,510.27,95.12,31.69,155.24,2.96,145.32,90.25,344.83,中
RE00377,2020-09-01,2020,9,广东,华南,风电,6392.08,602.47,104.21,28.97,173.21,3.24,112.49,91.48,335.83,中
RE00395,2020-10-01,2020,10,广东,华南,风电,6426.17,830.73,143.8,21.75,118.92,4.19,101.69,88.49,261.4,中
RE00413,2020-11-01,2020,11,广东,华南,风电,6506.6,727.15,126.23,19.55,97.44,2.74,80.13,89.36,323.59,中
RE00431,2020-12-01,2020,12,广东,华南,风电,6717.55,952.67,154.82,13.55,72.61,4.63,71.98,91.78,308.35,中
RE00449,2021-01-01,2021,1,广东,华南,风电,6564.84,1118.98,191.34,7.16,47.79,5.73,101.88,91.69,310.01,中
RE00467,2021-02-01,2021,2,广东,华南,风电,6599.2,1023.92,176.57,15.23,38.46,5.15,85.3,87.7,337.8,中
RE00485,2021-03-01,2021,3,广东,华南,风电,6677.69,1233.55,202.55,15.91,54.81,5.29,122.49,91.85,313.0,中
RE00503,2021-04-01,2021,4,广东,华南,风电,6641.26,1152.26,196.26,24.57,73.81,5.39,130.36,90.01,355.63,中
RE00521,2021-05-01,2021,5,广东,华南,风电,6642.85,910.15,152.54,28.97,91.85,4.58,160.31,88.74,341.34,中
RE00539,2021-06-01,2021,6,广东,华南,风电,6821.21,925.46,148.15,32.3,137.67,3.95,147.82,91.86,417.48,中
RE00557,2021-07-01,2021,7,广东,华南,风电,6783.04,674.55,108.19,32.85,154.35,2.56,167.9,91.63,352.13,中
RE00575,2021-08-01,2021,8,广东,华南,风电,6837.87,845.94,138.43,32.34,136.9,3.25,134.54,90.14,312.44,中
RE00593,2021-09-01,2021,9,广东,华南,风电,7017.39,888.01,137.8,27.28,154.39,3.25,116.36,91.27,425.28,中
RE00611,2021-10-01,2021,10,广东,华南,风电,7023.1,836.93,129.14,23.55,109.76,3.6,115.98,91.08,401.96,中
RE00629,2021-11-01,2021,11,广东,华南,风电,7228.2,1064.86,158.16,22.62,96.83,4.28,75.8,91.06,373.74,中
RE00647,2021-12-01,2021,12,广东,华南,风电,7133.36,1150.12,180.23,15.6,88.23,4.83,82.42,90.08,383.16,中
RE00665,2022-01-01,2022,1,广东,华南,风电,7218.16,1083.39,165.31,11.87,45.99,4.67,84.23,92.3,320.13,中
RE00683,2022-02-01,2022,2,广东,华南,风电,7267.29,1065.82,153.81,14.48,72.7,4.54,105.67,94.8,389.8,中
RE00701,2022-03-01,2022,3,广东,华南,风电,7314.7,1039.31,151.92,18.07,62.8,4.71,121.34,92.955,269.82,中
RE00719,2022-04-01,2022,4,广东,华南,风电,7686.48,1116.01,156.71,21.08,93.61,5.06,134.79,91.11,313.01,中
RE00737,2022-05-01,2022,5,广东,华南,风电,7892.06,1267.34,170.65,24.98,102.98,4.6,144.78,93.29,422.82,中
RE00755,2022-06-01,2022,6,广东,华南,风电,7547.55,746.7,105.7,33.55,114.4,2.9,176.86,94.02,402.42,中
RE00773,2022-07-01,2022,7,广东,华南,风电,7893.81,865.08,117.39,34.78,136.64,3.02,143.71,93.68,352.08,中
RE00791,2022-08-01,2022,8,广东,华南,风电,7791.88,831.3,114.64,30.93,160.32,3.48,125.33,91.14,359.2,中
RE00809,2022-09-01,2022,9,广东,华南,风电,7853.11,805.8,112.33,27.64,149.82,2.98,128.49,89.97,485.0,中
RE00827,2022-10-01,2022,10,广东,华南,风电,7555.62,1240.09,176.17,23.7,116.31,4.77,105.77,91.4,367.08,中
RE00845,2022-11-01,2022,11,广东,华南,风电,7839.29,883.58,121.41,13.88,119.06,3.97,87.9,92.6,403.06,中
RE00863,2022-12-01,2022,12,广东,华南,风电,8259.1,1344.69,172.89,12.71,104.61,4.73,81.12,92.82,429.97,中
RE00881,2023-01-01,2023,1,广东,华南,风电,7985.58,1521.48,206.3,12.17,39.03,5.9,93.38,91.93,344.37,中
RE00899,2023-02-01,2023,2,广东,华南,风电,8080.27,1514.37,202.44,13.31,28.62,5.97,104.75,93.37,466.14,中
RE00917,2023-03-01,2023,3,广东,华南,风电,8233.09,1251.26,166.19,21.04,44.83,5.3,140.29,91.87,383.97,中
RE00935,2023-04-01,2023,4,广东,华南,风电,8609.6,1150.72,147.76,22.02,83.93,4.63,140.77,90.35,426.81,中
RE00953,2023-05-01,2023,5,广东,华南,风电,8549.7,1233.7,150.02,26.94,90.35,4.55,177.42,93.52,420.06,中
RE00971,2023-06-01,2023,6,广东,华南,风电,8636.55,1088.5,136.76,33.92,142.88,3.97,159.98,92.58,442.92,中
RE00989,2023-07-01,2023,7,广东,华南,风电,8656.38,1128.4,142.43,34.42,160.85,3.76,166.85,93.25,475.66,中
RE01007,2023-08-01,2023,8,广东,华南,风电,8739.89,991.85,122.05,35.93,147.23,3.28,153.38,92.77,486.73,中
RE01025,2023-09-01,2023,9,广东,华南,风电,8620.17,1088.24,131.58,30.23,152.52,3.41,132.73,93.33,421.98,中
RE01043,2023-10-01,2023,10,广东,华南,风电,8781.58,992.34,122.91,21.53,127.28,3.92,115.31,91.33,479.91,中
RE01061,2023-11-01,2023,11,广东,华南,风电,8649.61,1226.97,149.77,17.11,127.29,4.21,94.48,92.23,342.81,中
RE01079,2023-12-01,2023,12,广东,华南,风电,9229.93,1319.11,151.8,14.19,71.73,4.6,88.07,93.9,443.17,中
RE01097,2024-01-01,2024,1,广东,华南,风电,9102.05,1632.64,190.12,14.72,53.52,5.58,87.32,92.24,491.84,高
RE01115,2024-02-01,2024,2,广东,华南,风电,9237.07,1370.17,156.86,14.39,58.11,4.84,114.07,94.21,538.51,高
RE01133,2024-03-01,2024,3,广东,华南,风电,9378.25,1824.84,202.45,15.35,67.07,6.47,116.62,95.33,511.12,高
RE01151,2024-04-01,2024,4,广东,华南,风电,9751.94,1423.86,160.22,22.82,72.06,5.12,137.11,92.23,497.53,高
RE01169,2024-05-01,2024,5,广东,华南,风电,9337.03,941.5,106.65,27.33,89.18,3.33,142.21,96.08,536.19,高
RE01187,2024-06-01,2024,6,广东,华南,风电,9789.14,1290.56,137.04,33.62,105.06,4.31,169.86,95.73,382.42,高
RE01205,2024-07-01,2024,7,广东,华南,风电,9857.2,1051.5,112.55,36.23,129.1,2.85,159.76,93.41,567.09,高
RE01223,2024-08-01,2024,8,广东,华南,风电,9684.25,889.88,98.8,31.02,164.93,2.77,124.21,94.47,478.66,高
RE01241,2024-09-01,2024,9,广东,华南,风电,10103.11,1266.36,134.19,28.69,163.09,3.72,123.02,95.99,490.33,高
RE01259,2024-10-01,2024,10,广东,华南,风电,10019.76,1435.62,152.72,22.8,141.73,3.51,112.44,93.51,418.94,高
RE01277,2024-11-01,2024,11,广东,华南,风电,10441.03,1581.38,157.7,17.77,111.79,4.7,71.32,95.62,584.5,高
RE01295,2024-12-01,2024,12,广东,华南,风电,9901.63,1572.88,171.14,14.49,56.2,4.21,97.0,95.54,504.41,高
RE01313,2025-01-01,2025,1,广东,华南,风电,10086.14,1746.42,186.12,10.89,60.71,5.76,83.15,94.91,484.28,高
RE01331,2025-02-01,2025,2,广东,华南,风电,10505.4,1709.24,169.97,13.46,53.96,5.44,91.22,95.71,583.73,高
RE01349,2025-03-01,2025,3,广东,华南,风电,10618.04,2133.41,209.95,14.37,66.5,6.01,120.26,94.41,422.39,高
RE01367,2025-04-01,2025,4,广东,华南,风电,10643.31,1703.44,168.62,23.79,78.82,4.32,128.18,96.66,450.27,高
RE01385,2025-05-01,2025,5,广东,华南,风电,10575.01,1383.36,140.02,28.75,103.11,4.27,165.86,95.01,506.5,高
RE01403,2025-06-01,2025,6,广东,华南,风电,10517.12,1472.58,145.96,34.27,150.71,4.26,177.61,95.47,575.47,高
RE01421,2025-07-01,2025,7,广东,华南,风电,10717.79,1294.32,125.43,31.86,150.36,3.16,144.37,95.71,697.05,高
RE01439,2025-08-01,2025,8,广东,华南,风电,10978.21,1178.72,114.57,32.73,154.64,3.21,134.58,92.8,569.93,高
RE01457,2025-09-01,2025,9,广东,华南,风电,11081.4,1302.5,116.92,29.14,129.58,4.34,121.88,95.82,574.88,高
RE01475,2025-10-01,2025,10,广东,华南,风电,11273.64,1333.31,124.53,23.45,129.63,3.41,97.44,96.25,591.02,高
RE01493,2025-11-01,2025,11,广东,华南,风电,11555.73,1763.87,155.9,19.49,99.02,4.67,89.86,96.22,636.59,高
RE01511,2025-12-01,2025,12,广东,华南,风电,11470.17,1954.37,179.37,9.25,84.86,4.39,68.36,96.8,565.7,高
RE00010,2019-01-01,2019,1,新疆,西北,光伏,11174.09,1273.05,127.68,1.59,11.2,6.6,114.95,88.78,663.79,中
RE00028,2019-02-01,2019,2,新疆,西北,光伏,11654.45,1483.65,150.25,-1.63,28.11,7.45,145.1,87.05,503.33,中
RE00046,2019-03-01,2019,3,新疆,西北,光伏,12005.77,1655.23,158.27,4.88,2.98,7.38,166.09,87.95,632.56,中
RE00064,2019-04-01,2019,4,新疆,西北,光伏,11990.31,1818.69,172.07,9.04,0.0,6.49,181.44,89.4,585.26,中
RE00082,2019-05-01,2019,5,新疆,西北,光伏,12160.78,2069.02,190.0,17.2,27.21,6.31,211.0,89.37,704.96,中
RE00100,2019-06-01,2019,6,新疆,西北,光伏,12440.35,2108.13,190.0,18.12,6.43,5.44,221.06,88.9,794.56,中
RE00118,2019-07-01,2019,7,新疆,西北,光伏,12422.86,2084.74,190.0,20.23,18.81,3.44,225.98,88.2,533.04,中
RE00136,2019-08-01,2019,8,新疆,西北,光伏,13125.91,2128.58,180.76,17.79,39.01,4.34,199.85,90.27,731.29,中
RE00154,2019-09-01,2019,9,新疆,西北,光伏,13626.0,1875.47,153.29,16.44,47.43,4.3,162.22,89.13,856.49,中
RE00172,2019-10-01,2019,10,新疆,西北,光伏,12644.24,1587.84,136.15,7.55,50.27,4.73,131.28,91.66,800.52,中
RE00190,2019-11-01,2019,11,新疆,西北,光伏,13419.18,1625.88,132.97,4.78,26.13,6.66,103.84,88.86,893.27,中
RE00208,2019-12-01,2019,12,新疆,西北,光伏,13059.19,1395.86,120.16,1.07,11.18,7.61,112.42,88.68,648.46,中
RE00226,2020-01-01,2020,1,新疆,西北,光伏,14005.4,1672.42,130.73,-1.4,20.87,6.42,120.34,91.51,822.67,中
RE00244,2020-02-01,2020,2,新疆,西北,光伏,14331.32,1832.65,138.06,1.33,6.86,8.72,122.75,91.27,714.82,中
RE00262,2020-03-01,2020,3,新疆,西北,光伏,14444.2,2035.65,153.12,6.76,10.52,6.29,157.52,92.64,840.19,中
RE00280,2020-04-01,2020,4,新疆,西北,光伏,14556.91,2253.06,173.19,9.03,23.6,6.62,206.22,91.28,887.23,中
RE00298,2020-05-01,2020,5,新疆,西北,光伏,15455.95,2510.18,187.29,14.58,30.8,5.75,219.93,88.85,914.36,中
RE00316,2020-06-01,2020,6,新疆,西北,光伏,15559.91,2730.07,190.0,19.09,21.6,5.47,233.27,92.73,750.62,中
RE00334,2020-07-01,2020,7,新疆,西北,光伏,15335.05,2533.56,190.0,21.76,31.4,4.17,227.42,89.02,964.88,中
RE00352,2020-08-01,2020,8,新疆,西北,光伏,15297.5,2512.34,177.86,20.09,33.25,4.98,205.37,91.68,941.18,中
RE00370,2020-09-01,2020,9,新疆,西北,光伏,15873.92,2392.17,168.37,16.83,29.85,5.4,176.71,91.82,863.62,中
RE00388,2020-10-01,2020,10,新疆,西北,光伏,15777.84,2212.37,158.88,11.88,33.33,5.85,153.0,89.8,999.0,中
RE00406,2020-11-01,2020,11,新疆,西北,光伏,16623.71,1971.55,133.67,5.27,21.08,5.01,115.69,88.93,1015.18,中
RE00424,2020-12-01,2020,12,新疆,西北,光伏,16620.6,1976.71,128.7,1.29,0.0,6.37,97.67,92.34,996.07,中
